,MODEL_NAME,DT_MEASURE,dt_workday,rod_dia1_diam,rod_dia1_cirlty,rod_dia1_perp,rod_dia1_cylcty,rod_dia2_y,rod_dia2_x,rod_dia2_diam,rod_dia2_dist,rod_bhpl_y,rod_bhpl_z,rod_bhpl_diam,rod_bhpr_z,rod_bhpr_diam,rod_bhpr_y,rod_bhpr_dist,rod_lr_symm,rod_cap_hl,rod_cap_hr,rod_phpl_y1,rod_phpl_z1,rod_phpl_y2,rod_phpl_z2,rod_phpl_diam,rod_phpr_y1,rod_phpr_z1,rod_phpr_y2,rod_phpr_z2,rod_phpr_diam,cap_dia2_y,cap_dia2_z,cap_dia2_x,cap_dia2_diam,cap_bhpr_y,cap_bhpr_z,cap_bhpr_diam,cap_bhpr_perp,cap_bhpl_z,cap_bhpl_y,cap_bhpl_diam,cap_bhpl_perp,cap_lr_symm,cap_phpr_y1,cap_phpr_z1,cap_phpr_y2,cap_phpr_z2,cap_phpr_diam,cap_phpl_y1,cap_phpl_z1,cap_phpl_y2,cap_phpl_z2,cap_phpl_diam,cap_rod_hl,cap_rod_hr,test_result
122,263,2022-05-12 21:06:00,2022-05-12 00:00:00,46.9943,0.0203,0.0149,0.0419,59.6225,200.8486,74.2997,231.92,12.6249,-20.2442,12.5865,-20.2622,12.5655,94.001,0.0,0.0029,198.9977,199.0643,12.646,-33.3801,0.0211,13.1359,5.9988,94.0227,26.004,0.0429,12.8862,5.9983,-59.6029,0,33.9853,74.2662,-12.6026,-20.3983,14.5033,0.0,-20.3848,94.0106,14.5067,0.0,0.0049,-12.5964,-33.3895,0.0061,12.9913,5.9997,94.0194,26.0067,0.0028,13.0019,5.9985,35.9259,35.8976,NG
123,263,2022-05-12 21:11:00,2022-05-12 00:00:00,46.9954,0.0134,0.0012,0.0135,59.576,200.8275,74.293,231.8956,12.7237,-20.2955,12.5954,-20.3843,12.5961,93.9827,0.0,0.1391,199.0045,199.0219,12.6686,-33.3403,0.0551,13.0448,5.9949,94.0209,25.9953,0.0169,13.0392,5.9968,-59.5908,0,34.0013,74.2834,-12.5975,-20.4267,14.5019,0.0,-20.4263,93.9985,14.5024,0.0,0.006,-12.5775,-33.4291,0.02,13.0024,5.9978,94.0239,25.9969,0.0054,12.9941,5.9941,35.9556,35.9274,NG
124,263,2022-05-13 01:53:00,2022-05-13 00:00:00,46.8639,0.3673,0.1538,0.3721,59.5718,200.9965,74.3162,232.0908,12.5474,-20.1677,12.6379,-20.2099,12.8325,94.0559,0.0,0.0035,198.9422,198.9823,12.6317,-33.3444,0.0843,13.1767,5.9977,94.0172,25.9995,0.0456,12.865,5.9985,-59.6013,0,34.0136,74.3184,-12.6148,-20.3851,14.4913,0.0,-20.3958,94.0099,14.4916,0.0,0.0185,-12.6147,-33.3838,0.0002,12.9987,5.9822,94.0179,25.9659,0.0078,12.9779,5.9956,35.9089,35.9108,NG
125,263,2022-05-13 01:56:00,2022-05-13 00:00:00,47.0166,0.0099,0.007,0.0099,59.5743,200.7912,74.3298,231.8537,12.6159,-20.2321,12.6414,-20.3187,12.8247,94.0407,0.0,0.062,199.0668,199.1538,12.6221,-33.371,0.0062,13.1389,5.9791,94.0172,26.0156,0.0173,12.9633,5.9774,-59.6091,0,33.9261,74.3086,-12.61,-20.4356,14.4908,0.0,-20.4372,93.9821,14.49,0.0,0.008,-12.6111,-33.4385,0.0011,13.0029,5.958,94.0086,25.998,0.0276,12.9967,5.9792,35.9042,35.911,NG
126,263,2022-05-13 02:14:00,2022-05-13 00:00:00,47.0173,0.0081,0.0127,0.009,59.6018,200.8813,74.3301,231.9578,12.5441,-20.1872,12.5668,-20.2823,12.5664,94.0701,0.0,0.0226,199.0374,199.0668,12.6237,-33.3939,0.0796,13.2067,5.9522,94.0389,26.2634,0.0483,13.1518,5.6931,-59.6062,0,33.9976,74.3002,-12.6118,-20.402,14.4747,0.0,-20.3866,93.9955,14.4743,0.0,0.0034,-12.6031,-33.4046,0.0087,13.0026,5.9625,94.0145,25.9926,0.0103,12.9746,5.9621,35.9388,35.9166,NG
127,263,2022-05-13 02:17:00,2022-05-13 00:00:00,47.0176,0.0082,0.0014,0.0084,59.5808,200.8203,74.3161,231.8873,12.7271,-20.3494,12.5993,-20.3842,12.5502,93.9212,0.0,0.1069,199.0728,199.095,12.6709,-33.3949,0.0562,13.0455,5.9686,94.0108,26.0088,0.0334,12.9981,5.9664,-59.5989,0,34.0058,74.3011,-12.5877,-20.4638,14.4668,0.0,-20.4454,94.0189,14.4669,0.0,0.0017,-12.5813,-33.4516,0.0064,12.9878,5.9555,94.0166,25.9921,0.0087,12.986,5.9539,35.9602,35.9325,NG
128,263,2022-05-13 08:46:00,2022-05-13 00:00:00,47.0212,0.003,0.0041,0.0049,59.5813,200.7602,74.2889,231.8179,12.6038,-20.2259,12.6031,-20.2766,12.5855,93.9815,0.0,0.0132,199.0514,199.1459,12.6195,-33.3823,0.0157,13.1564,6.0018,94.0133,26.0177,0.0475,12.9121,6.002,-59.5981,0,33.9286,74.3052,-12.5904,-20.4675,14.5271,0.0,-20.4156,93.9952,14.5249,0.0,0.01,-12.6011,-33.4504,0.0107,12.9829,6.0013,94.0092,26.0133,0.0247,12.9785,6.0012,35.8897,35.8995,NG
129,263,2022-05-13 09:18:00,2022-05-13 00:00:00,47.0207,0.0023,0.0052,0.0026,59.5883,200.8767,74.3305,231.9524,12.5762,-20.1793,12.5994,-20.1666,12.5925,93.966,0.0,0.0291,198.951,198.9828,12.6305,-33.3402,0.0544,13.1609,5.9978,94.0163,26.0094,0.1046,12.8358,6.0005,-59.593,0,33.9892,74.3127,-12.5894,-20.4271,14.5257,0.0,-20.394,94.0402,14.5268,0.0,0.0164,-12.6125,-33.4012,0.0231,12.9741,5.9994,94.0203,25.9935,0.0032,12.9863,5.9947,35.8976,35.9034,NG
130,263,2022-05-13 09:47:00,2022-05-13 00:00:00,47.0202,0.0037,0.0088,0.0041,59.5766,200.801,74.3369,231.8651,12.6693,-20.3079,12.5877,-20.3123,12.575,94.0092,0.0,0.0973,199.058,199.0947,12.6459,-33.3468,0.0234,13.0389,6.0002,94.0203,25.9974,0.0124,12.9629,5.9995,-59.5905,0,34.0189,74.3128,-12.5675,-20.4467,14.5168,0.0,-20.4255,94.0364,14.5284,0.0,0.0048,-12.5778,-33.4347,0.0103,12.9881,5.9941,94.0176,25.9946,0.0085,12.9854,6.0007,35.9393,35.916,NG
131,263,2022-05-13 09:52:00,2022-05-13 00:00:00,47.0188,0.0018,0.0072,0.0028,59.6084,200.8467,74.3349,231.9178,12.5136,-20.2386,12.6007,-20.2516,12.5863,94.0387,0.0,0.0755,198.9933,199.042,12.6222,-33.3924,0.1086,13.1538,5.9916,94.0255,26.0098,0.0955,12.8689,5.9904,-59.6044,0,34.0005,74.308,-12.598,-20.4122,14.5202,0.0,-20.3898,94.0219,14.5227,0.0,0.0046,-12.5886,-33.383,0.0095,12.9708,5.997,94.0173,25.9926,0.0141,12.9995,5.9967,35.9163,35.895,NG
132,263,2022-05-13 14:16:00,2022-05-13 00:00:00,47.0211,0.0038,0.0046,0.0051,59.5735,200.7754,74.3094,231.8354,12.6134,-20.1916,12.6023,-20.2866,12.574,93.9466,0.0,0.0132,199.0379,199.126,12.6264,-33.3874,0.013,13.1958,5.9977,94.0088,26.0199,0.0752,12.9192,5.9945,-59.602,0,33.9285,74.287,-12.6291,-20.4435,14.4775,0.0,-20.4106,93.9819,14.4755,0.0,0.0181,-12.602,-33.4268,0.0271,12.9833,5.9818,94.0275,25.9967,0.0185,12.9804,5.9873,35.9072,35.9108,NG
133,263,2022-05-13 14:32:00,2022-05-13 00:00:00,47.016,0.012,0.0054,0.012,59.5826,200.8983,74.2991,231.9774,12.7144,-20.1329,12.4037,-20.1355,12.5765,93.8345,0.0,0.049,198.9522,198.9845,12.6308,-33.3251,0.0836,13.1922,5.9839,94.0171,26.0189,0.099,12.8293,5.985,-59.601,0,33.9977,74.2755,-12.6488,-20.3827,14.4896,0.0,-20.3911,93.9945,14.4935,0.0,0.0451,-12.6256,-33.4031,0.0232,13.0204,5.9917,94.0258,25.9872,0.0081,12.9753,5.993,35.9098,35.9089,NG
134,263,2022-05-13 14:38:00,2022-05-13 00:00:00,47.0135,0.0154,0.0045,0.0154,59.5585,200.8005,74.3069,231.8645,12.6782,-20.2825,12.5818,-20.3286,12.5665,93.965,0.0,0.1022,199.0224,199.0469,12.6479,-33.3556,0.0303,13.0731,5.9931,94.0068,26.003,0.0116,12.9759,5.9936,-59.5885,0,33.9816,74.2806,-12.5913,-20.4206,14.4607,0.0,-20.3888,94.0021,14.4663,0.0,0.0038,-12.5881,-33.3796,0.0033,12.959,5.9499,94.0281,25.9452,0.0228,12.9544,5.9906,35.9589,35.9233,NG
135,263,2022-05-13 14:44:00,2022-05-13 00:00:00,47.0154,0.0115,0.0054,0.0127,59.6031,200.8654,74.3046,231.9394,12.5421,-20.1977,12.5517,-20.2863,12.5728,93.9664,0.0,0.0778,199.0455,199.0903,12.6207,-33.3279,0.0787,13.1302,5.9408,94.0063,26.0053,0.1185,12.9637,5.939,-59.6051,0,33.9866,74.2806,-12.6002,-20.3953,14.4899,0.0,-20.3474,93.9903,14.4867,0.0,0.0098,-12.5971,-33.3771,0.0031,12.9818,5.9871,94.0183,25.9946,0.0248,12.965,6.0041,35.9349,35.9061,NG
136,263,2022-05-13 20:43:00,2022-05-13 00:00:00,47.0266,0.005,0.0044,0.0051,59.6155,200.8628,74.3311,231.9364,12.572,-20.183,12.5989,-20.1837,12.5759,93.9608,0.0,0.0631,199.0229,199.0743,12.6328,-33.3823,0.0608,13.1992,5.9973,94.006,26.0159,0.106,12.8173,5.9959,-59.6084,0,34.0022,74.3129,-12.5975,-20.3871,14.4957,0.0,-20.4142,94.0106,14.4925,0.0,0.0056,-12.5746,-33.3727,0.0229,12.9856,5.9926,94.0402,25.9353,0.0067,12.9769,5.9978,35.945,35.9176,NG
137,263,2022-05-13 21:03:00,2022-05-13 00:00:00,47.0203,0.0172,0.0063,0.0177,59.5733,200.8157,74.334,231.882,12.6331,-20.3139,12.593,-20.3774,12.5654,94.0338,0.0,0.0767,199.0357,199.0725,12.658,-33.375,0.0249,13.0611,5.9936,93.9998,26.0021,0.0092,13.0045,5.9928,-59.5916,0,33.9566,74.2793,-12.5698,-20.4573,14.5003,0.0,-20.4494,94.0279,14.4999,0.0,0.0079,-12.5836,-33.4669,0.0138,13.0096,5.9982,94.0116,25.9982,0.0024,12.9806,5.9893,35.9668,35.9281,NG
138,263,2022-05-13 21:10:00,2022-05-13 00:00:00,47.0197,0.0184,0.0047,0.0195,59.5808,200.9499,74.3266,232.037,12.5063,-20.2005,12.5888,-20.2057,12.5834,94.0685,0.0,0.0403,198.9787,198.998,12.6281,-33.3598,0.1218,13.1593,5.9978,94.0295,26.0038,0.0829,12.8498,5.9986,-59.592,0,33.9819,74.2891,-12.621,-20.4208,14.5018,0.0,-20.4497,94.0073,14.5023,0.0,0.0326,-12.6044,-33.4315,0.0166,13.0107,6.0004,94.0231,25.9967,0.0008,13.0149,5.9941,35.9165,35.9205,NG
139,263,2022-05-13 21:14:00,2022-05-13 00:00:00,47.0159,0.0203,0.005,0.0203,59.5729,200.7541,74.2692,231.8109,12.623,-20.2569,12.6031,-20.3363,12.5776,93.9586,0.0,0.0295,199.0667,199.1819,12.6182,-33.4251,0.0048,13.1682,6.0007,94.0175,26.0116,0.0541,12.9228,5.9992,-59.5828,0,33.9494,74.2661,-12.586,-20.4512,14.5009,0.0,-20.4515,94.0032,14.5011,0.0,0.0048,-12.5756,-33.4444,0.0104,12.9932,5.9981,94.0282,25.9886,0.0147,12.9958,5.9969,35.946,35.9134,NG
140,263,2022-05-14 01:09:00,2022-05-14 00:00:00,47.0145,0.0149,0.0007,0.0188,59.5851,201.005,74.299,232.1006,12.5539,-20.2281,12.6,-20.2308,12.5736,93.9608,0.0,0.0508,198.9657,198.9747,12.6371,-33.3524,0.0832,13.1243,5.9965,94.0126,26.0065,0.135,12.8849,6.002,-59.5958,0,34.0185,74.3028,-12.6157,-20.4274,14.4893,0.0,-20.3957,94.0017,14.4881,0.0,0.0208,-12.6208,-33.4154,0.0051,12.988,5.9969,94.0024,26.022,0.0058,13.0023,5.9974,35.8972,35.9035,NG
141,263,2022-05-14 01:14:00,2022-05-14 00:00:00,47.0172,0.0172,0.0037,0.0174,59.5685,200.7845,74.304,231.846,12.6361,-20.1916,12.6033,-20.2891,12.5795,93.8847,0.0,0.01,199.0269,199.1015,12.6276,-33.362,0.0085,13.1705,5.9954,94.0219,26.0233,0.1287,12.9504,5.9968,-59.6081,0,33.9114,74.2765,-12.6326,-20.4275,14.4871,0.0,-20.3928,93.9657,14.4858,0.0,0.0074,-12.59,-33.4093,0.0426,12.9818,5.9981,94.0234,25.9727,0.015,12.9562,5.993,35.8987,35.9037,NG
142,263,2022-05-14 01:20:00,2022-05-14 00:00:00,47.0155,0.0171,0.0052,0.0171,59.5915,200.8399,74.2962,231.91,12.5341,-20.2145,12.5929,-20.2479,12.5779,94.0053,0.0,0.0548,199.11,199.1672,12.6224,-33.3897,0.0883,13.1752,5.9958,94.0159,26.0129,0.0989,12.871,5.9862,-59.6117,0,34.011,74.296,-12.6086,-20.3908,14.4835,0.0,-20.3807,94.0219,14.4831,0.0,0.0079,-12.6066,-33.3845,0.002,12.9938,5.9901,94.0149,25.9991,0.009,12.9953,5.99,35.9248,35.897,NG
143,263,2022-05-14 01:23:00,2022-05-14 00:00:00,47.024,0.0074,0.0099,0.0075,59.5634,200.8533,74.3066,231.9254,12.6273,-20.2644,12.5935,-20.3737,12.568,94.0468,0.0,0.0873,199.0105,199.013,12.6654,-33.329,0.0381,13.0646,5.9834,94.0083,25.9998,0.0004,13.0445,5.9814,-59.5926,0,33.9864,74.2684,-12.5684,-20.444,14.4694,0.0,-20.433,94.0341,14.4756,0.0,0.0072,-12.5703,-33.4233,0.002,12.9794,5.9819,94.025,25.9891,0.0071,12.9987,5.9841,35.9467,35.9249,NG
144,263,2022-05-14 08:04:00,2022-05-14 00:00:00,47.0224,0.0047,0.006,0.0082,59.5666,200.7814,74.3047,231.8423,12.594,-20.2354,12.616,-20.2862,12.5945,94.0043,0.0,0.0296,198.9989,199.1077,12.6201,-33.3904,0.0261,13.155,5.9846,94.0133,26.0187,0.0351,12.9145,5.9843,-59.6213,0,33.9375,74.2851,-12.6129,-20.425,14.5027,0.0,-20.3928,93.9782,14.5015,0.0,0.0192,-12.6039,-33.4081,0.009,12.9831,5.9893,94.0095,25.9947,0.0223,12.9794,5.985,35.887,35.9029,NG
145,263,2022-05-14 08:17:00,2022-05-14 00:00:00,47.0187,0.0017,0.0079,0.0027,59.5881,200.9032,74.301,231.983,12.4956,-20.1688,12.6169,-20.1755,12.5926,94.0591,0.0,0.0629,198.9509,198.9803,12.6221,-33.3217,0.1265,13.1529,5.9853,94.0241,26.0039,0.0915,12.8576,5.9883,-59.6068,0,34.0154,74.2755,-12.6272,-20.3241,14.5091,0.0,-20.3897,94.0069,14.5092,0.0,0.0238,-12.6034,-33.3827,0.0238,13.0586,5.9924,94.016,25.9912,0.0147,12.9982,5.9913,35.9075,35.8993,NG
146,263,2022-05-14 09:35:00,2022-05-14 00:00:00,47.0177,0.0033,0.0029,0.0039,59.5613,200.7865,74.2966,231.8483,12.6887,-20.283,12.6027,-20.3476,12.5887,93.9892,0.0,0.122,199.022,199.0688,12.6462,-33.3251,0.0425,13.0421,5.9847,94.0185,26.0023,0.0132,13.0247,5.9863,-59.6064,0,34.0149,74.2827,-12.5872,-20.4734,14.501,0.0,-20.3729,93.96,14.5083,0.0,0.0392,-12.5651,-33.42,0.0221,12.9466,5.9844,94.0191,26.0144,0.037,12.9673,5.9887,35.9634,35.9295,NG
147,263,2022-05-14 10:02:00,2022-05-14 00:00:00,47.0209,0.0037,0.0015,0.0048,59.598,200.804,74.2961,231.8685,12.5755,-20.2371,12.6126,-20.2638,12.5944,93.9922,0.0,0.0264,198.9953,199.0472,12.6214,-33.4045,0.0459,13.1674,5.9896,94.0172,26.0189,0.0709,12.8783,5.9892,-59.6133,0,33.9963,74.2752,-12.5874,-20.4597,14.5025,0.0,-20.3875,93.9963,14.5012,0.0,0.0278,-12.5939,-33.4439,0.0065,12.9842,5.9887,94.0065,26.0454,0.0168,12.989,5.9889,35.934,35.9006,NG
148,263,2022-05-14 13:36:00,2022-05-14 00:00:00,47.0144,0.005,0.0114,0.009,59.5937,200.765,74.2984,231.8234,12.5816,-20.3567,12.623,-20.4367,12.6017,94.0316,0.0,0.0038,198.9968,199.0749,12.6078,-33.3904,0.0262,13.0337,5.9899,94.0254,25.9856,0.02,13.0319,5.991,-59.6095,0,33.9171,74.2674,-12.5773,-20.4345,14.5157,0.0,-20.4374,94.0103,14.5163,0.0,0.0271,-12.5907,-33.4252,0.0134,12.9907,5.9892,94.0172,25.99,0.0204,13.0023,5.9853,35.8744,35.8892,NG
149,263,2022-05-14 16:02:00,2022-05-14 00:00:00,47.0154,0.006,0.0074,0.0068,59.5849,200.8913,74.2846,231.9693,12.5482,-20.2939,12.6204,-20.2832,12.6005,93.9861,0.0,0.0436,198.945,198.9721,12.622,-33.339,0.0738,13.045,5.9837,94.0185,26.0031,0.1062,12.9474,5.9894,-59.5889,0,33.9989,74.2633,-12.6218,-20.413,14.5206,0.0,-20.4145,94.0094,14.5184,0.0,0.0376,-12.6075,-33.4065,0.0144,12.9936,5.9887,94.009,25.9896,0.0148,12.9975,5.9997,35.8933,35.897,NG
150,263,2022-05-14 17:25:00,2022-05-14 00:00:00,47.0186,0.0044,0.031,0.0974,59.5876,200.9624,74.3059,232.0514,12.55,-20.3132,12.6232,-20.3175,12.6008,94.0211,0.0,0.0271,198.9415,198.9476,12.6229,-33.3562,0.073,13.043,5.9795,94.0243,26.0069,0.0762,12.9682,5.9805,-59.601,0,34.0131,74.2894,-12.5944,-20.3982,14.4937,0.0,-20.4107,94.0258,14.4949,0.0,0.0063,-12.6,-33.3906,0.0057,12.9924,5.9748,94.0247,25.9662,0.0045,12.9863,5.9865,35.9123,35.9097,NG
151,263,2022-05-14 17:29:00,2022-05-14 00:00:00,47.0172,0.0072,0.0155,0.026,59.5827,200.7535,74.3104,231.8101,12.6053,-20.3423,12.6384,-20.4167,12.6067,94.018,0.0,0.0316,199.0081,199.0882,12.6289,-33.3909,0.0237,13.0486,5.9738,94.0138,26.0201,0.0195,13.0459,5.9754,-59.6252,0,33.9478,74.2983,-12.6261,-20.4571,14.5052,0.0,-20.4887,93.9705,14.5073,0.0,0.0139,-12.6031,-33.42,0.023,12.9629,5.9738,94.0289,25.9475,0.0354,13.0162,5.9791,35.9078,35.91,NG
152,263,2022-05-14 17:34:00,2022-05-14 00:00:00,47.0136,0.0115,0.0078,0.0115,59.5897,200.7847,74.2886,231.8463,12.5993,-20.4259,12.6396,-20.4036,12.6225,94.0098,0.0,0.0144,199.0017,199.0389,12.6483,-33.3998,0.049,12.9739,5.982,94.0221,25.9884,0.0613,12.9923,5.9871,-59.5861,0,33.9883,74.2597,-12.5546,-20.461,14.5131,0.0,-20.4327,94.0348,14.5122,0.0,0.014,-12.5699,-33.1515,0.0153,12.6905,5.6916,94.0108,25.712,0.0088,12.9932,5.9858,35.9359,35.9119,NG
153,263,2022-05-14 17:54:00,2022-05-14 00:00:00,47.0108,0.0093,0.0016,0.0093,59.6136,200.842,74.2796,231.9124,12.5732,-20.352,12.6211,-20.4124,12.5973,93.9972,0.0,0.0418,198.9768,199.016,12.627,-33.3982,0.0537,13.0462,5.9878,94.0131,26.0037,0.0696,13.0179,5.9888,-59.596,0,33.9828,74.272,-12.5977,-20.3897,14.512,0.0,-20.3792,93.9942,14.5137,0.0,0.0012,-12.5884,-33.384,0.0093,12.9943,5.9845,94.0082,25.9921,0.0047,12.9873,5.9888,35.9147,35.892,NG
154,263,2022-05-15 01:26:00,2022-05-15 00:00:00,47.0084,0.0106,0.0034,0.0106,59.6155,200.8287,74.2997,231.897,12.5726,-20.3603,12.6107,-20.3624,12.5982,94.0128,0.0,0.0365,199.0993,199.1803,12.628,-33.4052,0.0554,13.0449,5.9807,94.0022,26.0049,0.0448,12.9621,5.9875,-59.5949,0,33.9971,74.2967,-12.65,-20.403,14.4783,0.0,-20.4165,93.9933,14.4801,0.0,0.0518,-12.6026,-33.381,0.0474,12.978,5.986,94.0131,25.9965,0.0276,13.032,5.9848,35.9623,35.9225,NG
155,263,2022-05-15 01:32:00,2022-05-15 00:00:00,47.0052,0.0127,0.0027,0.0139,59.5746,200.8154,74.3046,231.8816,12.6002,-20.3568,12.6193,-20.3991,12.606,93.9819,0.0,0.0165,199.0751,199.1103,12.6434,-33.3658,0.0432,13.009,5.9893,94.0224,25.9944,0.0838,13.0276,5.985,-59.5796,0,33.9964,74.2904,-12.6208,-20.4539,14.4817,0.0,-20.3979,93.8876,14.4801,0.0,0.015,-12.5743,-33.4229,0.0465,12.9691,5.988,94.0124,25.9939,0.0784,12.9688,5.9879,35.9928,35.9521,NG
156,263,2022-05-15 01:37:00,2022-05-15 00:00:00,47.0087,0.0131,0.0065,0.0141,59.5885,200.8934,74.2957,231.9717,12.5709,-20.2974,12.6186,-20.3024,12.5998,93.993,0.0,0.021,199.0141,199.0564,12.6401,-33.3573,0.0692,13.0599,5.9932,94.0076,26.0128,0.0838,12.9579,5.9854,-59.6085,0,33.9887,74.2876,-12.614,-20.4906,14.4801,0.0,-20.4148,94.0012,14.4816,0.0,0.0061,-12.6391,-33.4257,0.0251,12.9351,5.9911,94.0185,25.9983,0.0424,12.9873,5.9898,35.9368,35.9318,NG
157,263,2022-05-15 01:41:00,2022-05-15 00:00:00,47.0022,0.0179,0.0105,0.0218,59.5871,200.7558,74.2843,231.8129,12.5992,-20.3318,12.6182,-20.4299,12.5952,94.0273,0.0,0.0258,199.0835,199.1924,12.6401,-33.4401,0.041,13.1083,5.9874,93.9842,26.0222,0.0022,13.012,5.988,-59.6184,0,33.8985,74.2812,-12.6222,-20.4067,14.4784,0.0,-20.4478,93.9983,14.4785,0.0,0.003,-12.6188,-33.4373,0.0034,13.0306,5.9874,94.0248,26.0029,0.0231,13.0134,5.9873,35.9371,35.9333,NG
158,263,2022-05-16 09:25:00,2022-05-16 00:00:00,47.011,0.0015,0.0005,0.0018,59.5892,200.9053,74.3094,231.9855,12.54,-20.3023,12.6005,-20.3083,12.5823,94.0092,0.0,0.0445,198.9806,199.0022,12.6049,-33.3859,0.0649,13.0836,6.001,94.0129,25.9958,0.0685,12.9182,5.9921,-59.5728,0,34.0278,74.2779,-12.5959,-20.3669,14.5291,0.0,-20.3591,93.992,14.528,0.0,0.019,-12.5782,-33.3672,0.0177,13.0003,5.9966,94.0194,26.0237,0.0097,13.0156,5.9951,35.9166,35.8882,OK
159,263,2022-05-16 09:43:00,2022-05-16 00:00:00,47.0102,0.0039,0.0067,0.0041,59.5729,200.7433,74.3086,231.7984,12.5995,-20.3465,12.6046,-20.4118,12.5811,93.9848,0.0,0.019,199.0169,199.0653,12.6205,-33.3363,0.021,12.9898,5.9777,94.0049,25.9962,0.0411,13.0718,5.9791,-59.5926,0,33.9772,74.2892,-12.5841,-20.3834,14.5218,0.0,-20.3609,93.9798,14.5188,0.0,0.0186,-12.5578,-33.3794,0.0263,12.996,5.9886,94.0198,25.9867,0.0137,12.9682,5.9791,35.9294,35.9054,NG
160,263,2022-05-16 09:46:00,2022-05-16 00:00:00,47.0129,0.0045,0.0052,0.0053,59.5612,200.7737,74.2991,231.8334,12.5868,-20.3635,12.6139,-20.3772,12.6001,93.983,0.0,0.0171,198.999,199.0694,12.5967,-33.4103,0.0099,13.0468,5.9936,94.0038,26.0187,0.0307,12.9857,5.9926,-59.6061,0,33.984,74.2673,-12.6232,-20.3594,14.513,0.0,-20.3519,93.9903,14.5131,0.0,0.0123,-12.6085,-33.3617,0.0147,13.0023,5.9784,94.0134,25.9862,0.0083,12.9764,5.9827,35.8927,35.8901,NG
161,263,2022-05-16 10:01:00,2022-05-16 00:00:00,47.0116,0.0036,0.0048,0.0044,59.6106,200.831,74.2873,231.8997,12.5636,-20.3668,12.6052,-20.4098,12.5738,93.9982,0.0,0.0479,199.0016,199.0504,12.6013,-33.3387,0.0377,12.9719,5.9784,94.0197,26.0075,0.0592,13.0786,5.9854,-59.5854,0,33.9913,74.2716,-12.6087,-20.4307,14.5288,0.0,-20.3841,93.9828,14.5173,0.0,0.0147,-12.5899,-33.4113,0.0188,12.9805,5.9964,94.0065,26.0206,0.0049,12.9934,5.9813,35.8672,35.8728,NG
162,263,2022-05-16 11:17:00,2022-05-16 00:00:00,47.0128,0.0051,0.0102,0.006,59.5964,200.8211,74.3049,231.8882,12.5553,-20.344,12.5959,-20.3816,12.575,94.0055,0.0,0.0384,198.9932,199.0386,12.603,-33.3452,0.0477,13.0012,5.9959,94.0102,26.0072,0.0524,13.0436,5.9945,-59.6002,0,33.9811,74.2853,-12.6159,-20.3866,14.5165,0.0,-20.3619,94.0091,14.5174,0.0,0.0203,-12.589,-33.3748,0.0269,12.9882,5.9955,94.03,25.9957,0.006,12.9828,5.9944,35.9173,35.9125,NG
163,263,2022-05-16 11:22:00,2022-05-16 00:00:00,47.015,0.006,0.005,0.0063,59.5547,200.8017,74.3022,231.8659,12.577,-20.3524,12.6088,-20.3861,12.602,93.974,0.0,0.0092,199.0775,199.1439,12.5922,-33.4047,0.0152,13.0524,5.9959,94.0096,26.0232,0.0508,13.0045,5.9957,-59.5752,0,33.9743,74.285,-12.6163,-20.4101,14.5172,0.0,-20.397,93.9597,14.5173,0.0,0.021,-12.5854,-33.3998,0.031,12.9897,5.9969,94.0211,25.9889,0.0304,12.9861,5.9955,35.9034,35.9039,NG
164,263,2022-05-16 13:32:00,2022-05-16 00:00:00,47.0131,0.0026,0.0033,0.0073,59.5498,200.7671,74.3003,231.8259,12.5519,-20.3584,12.6155,-20.37,12.5977,94.0172,0.0,0.0107,199.0414,199.106,12.595,-33.4165,0.0431,13.0581,5.9952,93.9997,26.0274,0.0256,12.981,5.9975,-59.5693,0,33.9904,74.2871,-12.5655,-20.4286,14.5163,0.0,-20.4103,94.0176,14.5181,0.0,0.005,-12.5836,-33.3919,0.0181,12.9633,5.9792,94.0126,25.9803,0.0131,12.9987,5.997,35.9029,35.9078,NG
165,263,2022-05-16 13:36:00,2022-05-16 00:00:00,47.0123,0.0086,0.0058,0.0091,59.5968,200.8311,74.3248,231.8998,12.5462,-20.3624,12.6049,-20.4096,12.5847,94.0023,0.0,0.0494,199.0129,199.071,12.5978,-33.3331,0.0515,12.9708,5.9795,94.0111,26.005,0.0603,13.0814,5.9816,-59.6,0,33.9901,74.298,-12.6159,-20.3724,14.5113,0.0,-20.3842,93.9402,14.5025,0.0,0.014,-12.5837,-33.3867,0.0323,13.0143,5.9981,94.0289,25.9958,0.0564,12.9934,5.9832,35.9207,35.9149,NG
166,263,2022-05-16 14:16:00,2022-05-16 00:00:00,47.0134,0.003,0.0034,0.0065,59.5649,200.8722,74.3217,231.9472,12.5153,-20.3163,12.6071,-20.3154,12.5836,93.9997,0.0,0.0498,199.0157,199.033,12.5966,-33.4063,0.0813,13.09,5.9984,94.0032,26.011,0.0848,12.9201,5.9986,-59.6082,0,34.0459,74.3142,-12.6108,-20.3733,14.511,0.0,-20.3671,94.0052,14.5125,0.0,0.0053,-12.5909,-33.3773,0.0199,13.004,5.9927,94.0324,26.0059,0.0073,12.9956,5.9984,35.9409,35.9137,OK
